Scroll to the very bottom of a site - eg. Twitter, Facebook, Stocktwits,...;"lenOfPage = driver.execute_script(""window.scrollTo(0, document.body.scrollHeight);var lenOfPage=document.body.scrollHeight;return lenOfPage;"")
match=False
while(match==False):
    lastCount = lenOfPage
    time.sleep(1)
    lenOfPage = driver.execute_script(""window.scrollTo(0, document.body.scrollHeight);var lenOfPage=document.body.scrollHeight;return lenOfPage;"")
    if lastCount==lenOfPage:
        match=True";python
When there are problems clicking an element on a page;"Method1:
element = driver.find_element_by_id('datePickerToggleBtn')
webdriver.ActionChains(driver).move_to_element(element ).click(element ).perform()

Method2:
element = driver.find_element_by_css('div[class*=""loadingWhiteBox""]')
driver.execute_script(""arguments[0].click();"", element)";python
Take a screenshot when something fails in headless mode;"try:
    ...
    do the whole selenium work...
    ...
except:
    driver.save_screenshot(""a.png"")";python
use locators in this order as suggested by Selenium contributors;"ID
name
className
linkText
partialLinkText
tagName
cssSelector
XPath";python
Import module for beautiul soap;from bs4 import BeautifulSoap;python
Import moduel for fake useragent;from fake_useragent import UserAgent;python
Define UserAgent;ua = UserAgent();python
Create random useragent;"ua.random								""t";python
Read url as page;"page = requests.get(""https://www.ariva.de/dax-30"")";python
"Read url as page with proxy like eg. ""https://10.10.1.11:1080""";page = requests.get(url,headers=headers,proxy=proxy);python
Read page with html.parser;"soup = BeautifulSoup (page.content,""html.parser"")";python
find first a-tag in body;soup.body.a;python
Find all td-elements;"soup.find_all(""td""):";python
Find alle th- and td-elements;"soup.find_all([""th"",""td""])";python
Read all table rows for specific class;"soup.find_all(""tr"", class_=""arrow0""):";python
Find all div-elements with specific class;"soup.find_all(""p"", {""class"": ""payamntp""})";python
Find element with one of this 2 classes;"soup.find_all(""div"", {'class':['class1', 'class2']})";python
Find divs which have both classes;"soup.select(""div.class1.class2"")";python
Read all table data cells with id and content;"for col_id, col_content in enumerate(result.find_all(""td"")):";python
Read all divs with specific class;"soup.find_all(""div"", class_=""col-xs-6"")";python
"Find div with id ""lj_div""";"soup.find(""div"", {""id"": ""lj_div""})";python
"Find (first) p with class ""line""";"soup.find(""p"", {""class"": ""line""})";python
Find element with specific text / string;"soup.find(""dt"", string=""In-App Purchases"")";python
Find elements for several tags;"soup.find_all([""strong"",""a"",""br""])";python
Found the parent div-element for a specific before find element;"erg2 = erg.find_parent(""div"")";python
Check if class has specific content;"if row.get(""class"") == [""ellipsis"", ""nobr"", ""new""]:";python
"Check if string nameSymbol_"" is part of the class-element";"soup.find(""small"", class_=re.compile(""nameSymbol_""))";python
Read all links from href element;"for e in soup.find_all(""a""): e.get(""href"")";python
"Read all number from the field ""value""";"for e in soup.find_all(""a""): e.get(""value"")";python
Change all linebreak <br> in text to blank;"for lb in soup.findAll(""br""): lb.replaceWith("" "")";python
Read url from the image;url_i = rows[0].find('img')['src'];python
Read image as content;image = requests.get(f'https:{url_i}').content;python
Formated Output with html indentations;results.prettify();python
Check if specific text in soup text-output;"if ""Kein Zugriff"" in soup.text:";python
Reads everyting what is in the tbody-tag;soap.tbody;python
return direct child elements of a an element in a list;.contents;python
returns all direct childrens (as a generator object);.children;python
returns all descendants (nachfolger) as iterable;.descendants;python
return the parent-tag;.parent;python
return all parents (as a generator object);.parents;python
return the next sibling (going sideways / have the same parent);.next_sibling;python
return the previous sibling (going sideways / have the same parent);.previous_sibling;python
all following siblings as iterable;.next_siblings;python
all previous siblings as iterable;.previous_siblings;python
return next element;.next_element;python
return next elements (as a generator object);.next_elements;python
return previous element;.previous_element;python
return previous elements (as a generator object);.previous_elements;python
find the next ul-element;".find_next(""ul)";python
returns the name of the tag;.name;python
get all strings from a tag in an iterable;.strings;python
get all (stripped) strings from a tag in an iterable;.stripped_strings;python
Define Real User Agent Header;"(avoid being blocked while scraping some data - keep it up to date from time to time)
see: https://www.scraperapi.com/blog/5-tips-for-web-scraping/
common user agent list: https://www.networkinghowtos.com/howto/common-user-agent-list/
latest user agent list: https://www.whatismybrowser.com/guides/the-latest-user-agent/
headers = {
    'User-Agent': '<copy from the above link>',
}
response = requests.get(url, headers=headers)";python
Read with Selenium when necessary due the specific homepage;"from bs4 import BeautifulSoup
from selenium import webdriver
link = ""https://www.gurufocus.com/stock/"" + stock + ""/summary""			# define the homepage to be scraped
options = Options()
options.add_argument('--headless')										# webpage will work in the back
options.add_experimental_option ('excludeSwitches', ['enable-logging'])
path = os.path.abspath (os.path.dirname (sys.argv[0]))					# works for alle platforms (Win,MacOs,Linux)
if platform == ""win32"":
	cd = '/chromedriver.exe'
elif platform == ""linux"":
	cd = '/chromedriver_linux'
elif platform == ""darwin"":
	cd = '/chromedriver'
driver = webdriver.Chrome (path + cd, options=options)					# Use chromedriver.exe to read website with the above options
driver.get (link)  														# Read link
time.sleep (2)  														# Wait till the full site is loaded";python
Wait for the specific element to load;"element = driver.find_element_by_id(""analyst-estimate"")
driver.execute_script(""arguments[0].scrollIntoView();"", element)
time.sleep (1)";python
Read page with html.parser and to the further scraping;soup = BeautifulSoup(driver.page_source, 'html.parser');python
Close the chromedriver window;driver.quit ();python
all searches also possible for more elements wiht find_elements_*;"driver.find_element_by id												# Search for a id in html
driver.find_element_by_name												# Search for name-field (eg. in input-tag)
driver.find_element_by_xpath											# Search by xpath of the element (right mouse blick in Chrome Dev Tools)
driver.find_element_by_link_text										# Search for (full) text within the tags
driver.find_element_by_partial_link_text								# Search for (part) text within the tags
driver.find_element_by_tag_name('h1')									# Search for a tag in html
driver.find_element_by_class_name(""cont"")								# Search for a specific class name in html
driver.find_element_by_css_selector('p.content')						# Search for tag and selector";python
import module requests;import requests;python
import module json;import json;python
Request api from the generated api-link;resp = requests.get (url);python
GET-request with payload and headers;"resp = requests.request(""GET"", url,
                        json=payload,
                        headers=headers)";python
Return the statuscode of the response;"resp.status_code
    # 200: ok
    # 201: resource created
    # 400: bad request (wrong or missing some informations)
    # 401: Unauthorized (requires some additonal permissions)
    # 404: Not Found (requested resource does not exist)
    # 405: Method Not Allowed (wrong HTTP Method - eg. POST instead of GET)
    # 500: Internal Server Error: something broken on the server site";python
shows the statuscode in textform (eg. OK, Not Found);resp.reasons;python
used headers for the request;resp.request.headers;python
header from the response;resp.headers;python
show the content-type of the resonse (eg. json, image/jpeg);"resp.headers[""Content-Type""]";python
response in text-form;resp.text;python
response in json-form;resp.json();python
Pretty-Print formatted json-file;print(json.dumps(respJSON,;python
Read the value for the 1 element and the attribute xyz;"result = api[0][""xyz""]";python
Install module;pip install requests-html;python
Import requests_html;from requests_html import HTMLSession;python
Define a html-session;s = HTMLSession();python
Define response;r = s.get(url, headers=HEADERS);python
title of in the html-tag;"r.html.find(""title"", first=True).text";python
"Span-value with id = ""wob_tm""";"r.html.find(""span#wob_tm"", first=True).text";python
"Div-element with class = ""clX""";"r.html.find(""div.clX"", first=True)";python
"Span-element with class=""clY"" ind Div-element with class=""clX""";"r.html.find(""div.clX span.clY"",first=True).text";python
install the scrapy module;pip install SCRAPY;python
creates the project and folder-structure;scrapy startproject indeedScraper;python
create tilesSpider.py with scrapy-template;scrapy genspider tilesSpider magnattiles.com;python
scrape a webpage in command line and use the console for further investigations;scrapy shell http://quotes.toscrape.com/random;python
"fetch a new site from an allready scraped page with ""scrapy shell"" before";"fetch(""newURL"")";python
shows the full html-code of the page;print(response.text);python
"select element ""small"" with class=""author"" and shows the html-code";"response.css(""small.author"").extract()";python
return only the text for the element+class for the first element;"response.css(""small.author::text"").extract()[0]";python
"return the text for the first element for span + class=""text""";"response.css(""span.text::text"").extract_first()";python
return all anchor-tag texts in a list;"response.css(""a.tag:lst:text"").extract()";python
"find elems a in li with class ""next"" and get the content from the href-element";"response.css(""li.next > a::attr(href)"").extract_first()";python
extract href from all anchor-tags inside div.quote => span => a;"response.css(""div.quote > span > a::attr(href)"").extract()";python
combine the url from the initial scrapy shell with the string-path;"response.urljoin(""/page/2/"")";python
read text-data when the response is i a json-format;data = json.loads(response.text);python
Create spider skeleton on command line (quotesName = spider-name, toscrape.com = site to scrape);scrapy genspider quotesNAME toscrape.com;python
run spider from command line;scrapy runspider quotesNAME.py;python
run spider and store result into items.json;scrapy runspider quotesNAME.py -o items.json;python
shows the duplicate elements which are filtered;'dupefilter/filtered': 50,;python
open scrapy shell;scrapy shell;python
get the first div-element with that class;"response.css(""div.product-item-info"").get()";python
"get the first li-element in the ul-element with class ""products""";"response.css(""ul.products li"")";python
"assign all div-elements with that class to the variable ""products""";"products = response.css(""div.product-item-info"")";python
outputs the number of alle div-elements with that class on the loaded page;len(products);python
from the products-variable get the first a-element with this class;"p.css(""a.product-item-link"").get()";python
return the text from the element (first a-element with this class);"p.css(""a.product-item-link::text"").get()";python
